cell_line	C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F	C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC6=C(C=C5)C=C(C=C6)C(=O)O)O	C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F	CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O	C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O	N.N.[Cl-].[Cl-].[Pt+2]
SNU5_STOMACH	0.2420307356108045	0.1284045441665879	0.7976415452383628	0.1685198466647479	0.4286563386084421	0.6482490471281203
SNU620_STOMACH	0.1052049118155095	0.3788636972259416	0.6529460733822016		0.3632472997384919	
SNU626_CENTRAL_NERVOUS_SYSTEM	0.1235691596715052	0.4180601355715981	0.900058258414419		0.3985070784316947	
SNU738_CENTRAL_NERVOUS_SYSTEM	0.1734889699687869	0.3097203358748503	0.6208962145531033		0.5907335300298509	
SNU761_LIVER	0.5401900166671718	0.5188192275986584	0.8924914014087089		0.8114103127810355	
SNU81_LARGE_INTESTINE	0.954983962246588	0.2228302743982266	0.7044999052208911	0.940145100560615	0.3091240237683918	0.9069876781218684
SNU840_OVARY	0.7226981757338413	0.5015243035966483	0.8612212736130609		0.9092684339484896	
SNU869_BILIARY_TRACT	0.3447035131367618	0.6103680722155242	0.8102638095809542		0.6850511647857755	
SNU878_LIVER	0.2279326823540107	0.18654637273	0.6582867969372416		0.508143909420075	
SNU886_LIVER	1.222604661949209		0.5346535529399216		0.6372511043196326	
SNU899_UPPER_AERODIGESTIVE_TRACT	0.4975860525364503	0.4468541521981899	0.8613955270324777		0.6526539382995336	
SNU8_OVARY	0.4213983647989333	0.4666751049355522	0.904163644576004		0.6115523858947096	
SNUC1_LARGE_INTESTINE	0.645755602577172	0.280101719549528	0.8605522164979762	0.8878631396823229	0.6958396670138982	0.9665241267491168
SNUC2A_LARGE_INTESTINE	0.5248562615147555	0.3479205055380543	0.7715529097897421		0.5435989142880817	
SNUC2B_LARGE_INTESTINE	0.6252190817315153		0.8431722882787402	0.7856643422191243	0.7777792464421012	0.8343956192939972
SR786_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1474080707550824	0.0825044704031741	0.6013712676674128	0.1581655774693742	0.1892536134019882	0.4227261827479717
ST486_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.3064181362615788	0.1416186537978156	0.8796739366728344	0.4659461094588364	0.163161115304299	0.8400183341814939
STS0421_SOFT_TISSUE	0.6352368193653107		0.8089011172874923		0.472780137164636	0.7233083022590372
SU8686_PANCREAS	0.5957890372780325	0.1697940799591339	0.9495948390355377	0.9619323844391178	0.648734647878332	0.9111941711817474
SUDHL16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.3529381724053293		0.7920681833150436		0.1221625743770136	0.7653049775484695
SUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0517787232235598	0.0326124268705309	0.3204447283418503		0.1260006563802048	
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.3437119364265713	0.1672050365656125	0.697568941537781		0.3111635995081628	0.8763720547801538
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1836758418365569	0.1568778059617988	0.7430498793593374	0.3287097860804314	0.1794463108522471	0.7822249674317983
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0604847605677282	0.3152503614562612	0.4332938012276825	0.2901888128195404	0.0705293414392876	0.5205164699068975
SUIT2_PANCREAS	0.3504072190999155	0.6047546007615235	0.79297268848145	0.5877050103488856	0.4433882355836348	0.6589112132742081
SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0505214305791207	0.0763779628583552	0.3405963172204936	0.1262417974825425	0.023623764333447	0.4142353394207839
SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.246790955652018	0.0988730613612837	0.6473500411118551	0.2878697983923421	0.2386220274943301	0.5786180067975565
SUPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0911470203088089	0.0160285967961209	0.3742814844557742	0.1142403968532585	0.1690807694819674	0.3181558988257226
SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1184787548107518	0.1546299221057923	0.7380202906087183		0.2386515169394488	
SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1504021893240562	0.1772033678028265	0.6616304163956879	0.3001127022241603	0.1890909141630387	0.6609033670232329
SW1088_CENTRAL_NERVOUS_SYSTEM	0.7195195314633098	0.5555529718482796	0.8605088390283337	0.7236034902787866	0.751059319201953	0.7352600508064382
SW1271_LUNG	0.4269443221680254	0.5828900130814699	1.0306978945054912	0.5919289013188765	0.3692832643747274	0.95133414699005
SW1353_BONE	0.755173612685233	0.5973355843968242	0.7574135002383405		0.6854438078098113	
SW1417_LARGE_INTESTINE	0.6085943729313431	0.3317922816624278	0.9688549616782032	0.8010164861067138	0.8965407010860569	0.9761721238531692
SW1463_LARGE_INTESTINE	0.5948374795504866		1.040059302448888	0.691579976740788	0.7899225751142848	0.9664040436741148
SW156_KIDNEY	0.2876920708929791		0.874844158578805		0.4677340885945332	0.5309228915814345
SW1783_CENTRAL_NERVOUS_SYSTEM	0.4328269362075523	0.5460520851274244	0.8413816068891098	0.3807485895762218	0.5807998821030222	0.6839430293379367
SW1990_PANCREAS	0.5215479926906984	0.3504639005717017	0.7931959355260285	0.8090839798903017	0.4764209629869431	0.6790453908689851
SW480_LARGE_INTESTINE	0.7612857890097954	0.3104036182996056	0.41072312900793		0.7481301039248657	
SW48_LARGE_INTESTINE	0.3982670653598127	0.1101501562354871	0.7650287404154634	0.3858207754710633	0.2022862393708956	0.7700869116177884
SW579_THYROID	0.2843630558501773	0.1639804488052047	0.6410234417032512		0.2073705425595215	
SW620_LARGE_INTESTINE	0.447988981434549	0.2967036749567528	0.7077965566457306	0.5026673008447936	0.3731537039817859	0.7951586847353377
SW626_LARGE_INTESTINE	0.5083760547632716		0.9801911982432304	0.7884939749674051	0.5591437378180315	0.8749324636084495
SW756_CERVIX	0.4947119157515447		0.9660889193855944	0.6295759021704288	0.3987410394995972	0.7789298083304441
SW780_URINARY_TRACT	1.0144293202734769		0.9151935641105952	0.7266620118113031	0.611511596429651	0.8075593741082523
SW872_SOFT_TISSUE	0.2563073238324642		1.0004450009220422	0.360405349570542	0.0874390795726003	0.4413994172113202
SW900_LUNG	0.4312123651996004		0.9744768816969054	0.6104873001114169	0.2709797746490758	0.7479556907259224
SW948_LARGE_INTESTINE	0.7839359081935977	0.3085744461628726	0.9015730683530664	0.6207365328051992	0.6466686519657779	0.8192142307751047
SW954_CERVIX	0.2157790786986506		0.9077355358250316		0.3532058462866709	0.6212566739983942
SW982_SOFT_TISSUE	0.2293634411029175	0.3581228658149296	0.7462860395138629	0.4055067747641613	0.4294173563303047	0.6700786940020984
T24_URINARY_TRACT	0.4342478641412657	0.378147761807666	0.8604286130350949		0.6763679932010078	0.5966874425185735
T3M10_LUNG	0.6885669752677781	0.4011438204778971	0.8237990215194608		0.7503859326816705	
T47D_BREAST	0.7838206902071899	0.6295861705347997	0.8717860461710868	0.833844639754564	0.5779193624693443	0.9623761898537176
T84_LARGE_INTESTINE	0.5203235780225259	0.2383682327042155	0.8939097095509357	0.6616609346570296	0.7639141718119182	0.9183684884211548
T98G_CENTRAL_NERVOUS_SYSTEM	0.6430968694157216	0.3191779659665557	0.8634765936565391	0.679056018110951	0.7005835078468069	0.9166320344332164
TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.5227302094005848	0.132071570371011	0.4640009266944675		0.6257793456180378	
TCCPAN2_PANCREAS		0.9778220018269608	0.9574649556153352		0.7243793791523596	
TCCSUP_URINARY_TRACT	0.661713217149822	0.3119598725477668	0.840874201259988	0.6715485584064466	0.5237131288713301	0.5840316138488062
TCYIK_CERVIX	0.126543968003349		0.8105984771343855	0.2257144160874844		0.5353270183539142
TE10_OESOPHAGUS	0.4149555820032194	0.31778696198101	0.9588056869950352		0.5671252895958854	0.9349451901605932
TE11_OESOPHAGUS	0.645193173999665	0.1582332984237925	0.866963164764371		0.4185598111051475	0.804964548116866
TE12_OESOPHAGUS	0.7185350088633442		0.773545708172895	0.9491026531193444	0.7137725282618831	0.6747335254657622
TE15_OESOPHAGUS	0.1642950016881764	0.2224782524615596	0.8953845052380831	0.3365931790138363	0.2154449470662026	0.7941785531784291
TE441T_SOFT_TISSUE	0.4161487786310661	0.2500661504314153	0.6791227543492971		0.4450582534057161	
TE4_OESOPHAGUS	0.5379773967304488	0.2124229744668084	0.9134537219387958	0.7772112382798652	0.5639499135687739	0.9298832096699364
TE5_OESOPHAGUS	0.3149331066016771	0.3448656845696126	0.9173942180257532	0.5257011175104861	0.3353481717230302	0.8295783501116978
TE617T_SOFT_TISSUE	0.1043405344101336	0.3168334981582207	0.5515434528035841		0.2121075775898831	
TE6_OESOPHAGUS	0.5292152786773078	0.3554511844946742	0.9139512488989592	0.9454195703886208	0.7435606582685343	0.8928171403969831
TE8_OESOPHAGUS	0.5429515145154745	0.4516212295500678	0.9438441285730262	0.620279014114586	0.5090353270044081	0.7759770410618319
TE9_OESOPHAGUS	0.4129769556176006	0.1569837045597231	0.9388037171543548	0.756675712897036	0.3527559407996619	0.9115173865546872
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1970420464256492	0.2215429581807777	0.7811725065085288		0.2709269909718655	
TGBC1TKB_BILIARY_TRACT	0.6776932732102767		0.9531151002243266	0.7826973967879699	0.787519372479298	0.8849136360769023
TGBC24TKB_BILIARY_TRACT	0.5252872582728195		1.0082398221582431	0.9397706053133204	0.9037040112281854	0.8790988867323003
TGW_AUTONOMIC_GANGLIA	0.6442074369805175		0.901683230730202	0.5944030706205368	0.7601358182562666	0.7504142170529221
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.2894005283135174	0.0145829052592047	0.5844007042647255		0.307756057343463	0.8493180410673339
TK10_KIDNEY	0.6446088277856397		1.0387033529307992	0.8483210503747503	0.5102954420327525	0.9297945944199156
TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.1027481050793676		0.9546302739545148	0.4763883396253095	0.4456380798967824	0.8617977225629383
TM31_CENTRAL_NERVOUS_SYSTEM	0.697617910997303	0.5239308402180134	0.6386844081989128		0.6416154990474707	
TMK1_STOMACH	0.7213035898820748		0.8618362723935935		0.4145228554063801	0.7935129719707505
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		0.5008006044774304	0.5984649896163552		0.7320522369258485	
TOV112D_OVARY	0.1595630117037964	0.150758388845985	0.77599738534309	0.3082494848459554	0.0750705556631795	0.6375647870725871
TT2609C02_THYROID	0.6412439152843854	0.6165199828878433	0.7941031180001152	0.7187742288844761	0.2316119854304722	0.9055620701153816
TTC709_SOFT_TISSUE	0.1946943617988424	0.2281166383324909	0.5346631588947669		0.448093112859895	
TT_OESOPHAGUS	0.5455347665544488		0.8773056212921069	0.6397108205071322	0.5677252284791268	0.917138602804894
TT_THYROID	0.7921545437794535	0.3689877548072381	0.827868948358342	0.8440514543872318	0.9370399388163092	0.8749616758220784
TUHR10TKB_KIDNEY	0.7254996575653808	0.6400683804113095	0.9039246510728656		0.8376887548331841	
TUHR14TKB_KIDNEY	0.5640965518652081	0.6678319531462816	0.7540826612903226		0.7754957163426925	
TUHR4TKB_KIDNEY	0.3333979299372708	0.4274413146066504	0.7922105316492828		0.6771551804805432	
TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0617377858684008		0.9246349165352372	0.4453917795634757	0.1238345379303874	0.9210207882670536
TYKNU_OVARY	0.3235202135469592	0.1908965957726109	0.6322688856053009	0.4421985121607746	0.3653893505287774	0.6212465589444526
U118MG_CENTRAL_NERVOUS_SYSTEM	0.4377618455144198	0.4047943465886823	0.8251204914684181	0.4928063076687793	0.7963638455532493	0.7315072011292236
U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.6063306568458865	0.2088351267199835	0.8176642355870861	0.7923474288731477	0.2203753493857311	0.8685451372132258
U2OS_BONE	0.5778498329458159	0.2802209963149192	0.768306042206985	1.0302593074604016	0.5004576928940602	0.8472337702204057
U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.4502500453904263		0.9848483066962024	0.5335583423788457	0.6108905277324883	0.6632993199237859
U87MG_CENTRAL_NERVOUS_SYSTEM	0.6032173942011186	0.6288155784520164	0.9256558497353368	0.5232646768798063	0.7363163349544395	0.8143550119715293
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.0588067536922315	0.082256876219836	0.5592390246884771		0.0575885728296273	
UACC257_SKIN	0.6181056689619792	0.7947869786486952	0.930315261018683	0.928343465011943	0.7602363238447192	0.8961531006446355
UACC812_BREAST	0.7779074236693303		0.905000406134322	0.5473377468870696	0.7374326035422595	0.8223687201519134
UBLC1_URINARY_TRACT	0.3502902600078791	0.2050916673198392	0.7460458927101146		0.5412017593754666	
UMC11_LUNG	0.8184270951121204		1.0577943097043865	0.9718729725001862	0.4563856423630684	0.9213791383692068
UMUC1_URINARY_TRACT	0.3835038101154581	0.3579340093005684	0.6068135749072473		0.3167358891380236	
UMUC3_URINARY_TRACT	0.2185649674090435	0.1501451455375774	0.8039639440818414	0.3494092126466916	0.2468497587733268	0.6802482803603229
UO31_KIDNEY	0.2466235543353193	0.3186456428434359	0.7440724231674057		0.6173727482156894	0.614691062771698
UWB1289_OVARY	0.6917895157161478		0.8445472885417298			0.6666505238450801
VAESBJ_SOFT_TISSUE	0.2730768162026072		0.7667426748153241	0.3979104683857856	0.1287834487276052	0.4808946843673267
VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.4044518146033151		0.8427776987805677	0.2307896236601813	0.6322247350656099	0.5856444401902986
VCAP_PROSTATE	0.5336034199363514	0.5166677279594798	0.9682846804845432	0.6854268155717759	0.5430855197667672	0.9237613606259322
VMRCLCD_LUNG	0.7028636298508307	0.2862209630854431	0.9487858301840996	0.9749260681880106	0.6883742220296767	0.9359908482347242
VMRCRCW_KIDNEY	0.54473451351632	0.5067892538719501	0.9038171452966762		0.6211410490241248	0.812503683618257
VMRCRCZ_KIDNEY	0.6630121812722353	0.5626763849736074	0.9335670202641256	0.8869889211366452	0.5801451914957401	0.9681365403936222
WM115_SKIN	0.5496674461443837	0.7084520437360061	0.7961525046808923	0.6658975066272541	0.8008188465709911	0.7263105312681386
WM1552C_SKIN	0.4256954075377436		0.9302873251141756	0.7411223693033411	0.5610161310787493	0.6763002858741876
WM1799_SKIN		0.5728208718310565	0.8124553326599798		0.7293638627472129	
WM35_SKIN	0.4067240831007411		0.8966801609119149	0.789288292971627	0.4103077384313068	0.8242571176316502
WM88_SKIN	0.4816300037879937	0.3672603313882304	0.6304571575480598		0.5608638083169698	
WM983B_SKIN	0.6863468179338769	0.2213300762824394	0.9059512925387764		0.4349613170261658	
YAMATO_SOFT_TISSUE	0.5248307433558593	0.5068424223422858	0.636272461340507		0.6593656248013331	
YAPC_PANCREAS	0.7367784005983545	0.6718443519102394	0.9885038187549192	0.680946443994097	0.6560291865213002	1.0502717109876407
YD15_SALIVARY_GLAND	0.0367625466923725	0.1080193456266771	0.4907607568227047		0.246398914038074	
YD38_UPPER_AERODIGESTIVE_TRACT	0.24815513796843	0.3065952335976087	0.8424082534142692		0.6060134179121216	
YH13_CENTRAL_NERVOUS_SYSTEM	0.6405302011705092	0.55596360305352	0.8229585498962452	0.7532663765915018	0.6767079339210846	0.7572792636838725
YKG1_CENTRAL_NERVOUS_SYSTEM	0.5227466930233081	0.8105512003511326	0.82704801770348		0.344642341626174	0.5699848161516309
YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0.4094321880664083		0.8619183551528995	0.2007638903732402	0.5610436064538254	0.6730036603963998
ZR751_BREAST		0.8115985384314239	0.9143898516955508		0.6335537277573526	
ZR7530_BREAST	0.9223381019584028	0.8024031413030797	0.8946506873389338	0.9954044489508544	0.905977095546506	0.9926134027723368
